SALE_ID,SALE_DATE,STORE_CODE,PROD_DESC,QTY,UNIT_PRICE,TOTAL_AMT
LSS0031903,02/08/2025,LS03,LAKESIDE PRO SHOP TOWELS 12PK,1,39.96,39.96
LSS0031904,05/12/2025,LS02,LAKESIDE BUNGEE SET 24PC,4,43.38,173.5
LSS0031905,25/11/2025,LS04,LAKESIDE UTILITY KNIFE 3PK,1,36.12,36.12
LSS0031906,14/12/2025,LS02,LAKESIDE STORM TARP 10X12FT,2,10.01,20.01
LSS0031907,09/10/2025,LS01,STERLING STRETCH WRAP 20IN 5000FT,2,10.72,21.44
LSS0031908,29/11/2025,LS04,VANGUARD BRASS BALL VALVE 1IN,4,169.0,676.0
LSS0031909,22/09/2025,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,6,160.53,963.16
LSS0031910,19/07/2025,LS02,VANGUARD GASKET SET 35X52X7,6,187.94,1127.66
LSS0031911,01/09/2025,LS04,STERLING ROCKER SWITCH 15A,1,44.48,44.48
LSS0031912,27/02/2026,LS04,ATLAS STRETCH WRAP 24IN ROLL,4,158.61,634.46
LSS0031913,10/04/2026,LS01,VANGUARD VENTED SAFETY HELMET RATCHET,3,181.43,544.29
LSS0031914,12/03/2026,LS04,VANGUARD BRASS BALL VALVE 3000 PSI,2,244.48,488.97
LSS0031915,26/05/2026,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,4,171.21,684.85
LSS0031916,01/12/2025,LS03,STERLING SHRINK FILM 2MIL 10FT,6,112.74,676.42
LSS0031917,12/12/2025,LS04,LAKESIDE EXTENSION CORD 25FT,6,21.13,126.8
LSS0031918,08/10/2025,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,6,73.64,441.84
LSS0031919,21/07/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,2,71.36,142.72
LSS0031920,12/12/2025,LS03,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,1,130.95,130.95
LSS0031921,29/08/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,6,27.83,166.95
LSS0031922,17/06/2025,LS03,STERLING LEATHER WORK GLOVES BOX 100 (L),1,13.84,13.84
LSS0031923,15/08/2025,LS01,STERLING LEATHER WORK GLOVES BOX 100 (L),5,13.8,69.01
LSS0031924,29/09/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,2,39.55,79.1
LSS0031925,11/03/2026,LS01,STERLING LEATHER WORK GLOVES BOX 100 (L),6,13.87,83.24
LSS0031926,19/06/2025,LS04,STERLING HYDRAULIC CHECK VALVE 3/4IN,6,231.19,1387.15
LSS0031927,10/01/2026,LS01,TITAN RJ45 CONNECTOR 12-POS,2,171.45,342.89
LSS0031928,11/07/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,5,39.63,198.13
LSS0031929,07/06/2025,LS04,VANGUARD NITRILE GLOVES PAIR (XL),3,15.58,46.74
LSS0031930,01/09/2025,LS04,ATLAS O-RING KIT 45X65X10,2,111.62,223.23
LSS0031931,23/05/2026,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,2,155.47,310.94
LSS0031932,05/11/2025,LS02,TITAN SOLENOID VALVE 1IN,6,8.92,53.53
LSS0031933,16/04/2026,LS03,VANGUARD HYDRAULIC ROD SEAL 45X65X10,6,169.61,1017.64
LSS0031934,21/06/2025,LS02,LAKESIDE WORK GLOVES L,4,36.73,146.92
LSS0031935,26/07/2025,LS02,TITAN RJ45 CONNECTOR 12-POS,3,169.23,507.69
LSS0031936,27/10/2025,LS01,STERLING STRETCH WRAP 20IN 5000FT,6,10.57,63.43
LSS0031937,22/02/2026,LS03,VANGUARD GASKET SET 35X52X7,2,184.1,368.2
LSS0031938,04/04/2026,LS02,STERLING NITRILE GLOVES PAIR (M),4,126.21,504.84
LSS0031939,28/02/2026,LS01,TITAN RJ45 CONNECTOR 12-POS,4,172.18,688.74
LSS0031940,12/03/2026,LS04,LAKESIDE STORAGE TOTE 27GAL,4,28.25,112.99
LSS0031941,15/06/2025,LS03,TITAN CARRIAGE BOLT 1/4IN X 1IN,2,140.61,281.23
LSS0031942,21/01/2026,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,2,73.26,146.52
LSS0031943,05/03/2026,LS04,VANGUARD VENTED SAFETY HELMET RATCHET,3,182.02,546.05
LSS0031944,15/09/2025,LS02,STERLING LEATHER WORK GLOVES BOX 100 (XL),3,54.84,164.52
LSS0031945,05/01/2026,LS04,MERIDIAN DIN CONTACTOR ROLLER LEVER,5,46.79,233.93
LSS0031946,07/10/2025,LS02,STERLING ROCKER SWITCH 15A,4,44.6,178.42
LSS0031947,18/04/2026,LS04,VANGUARD BRASS BALL VALVE 1IN,5,171.86,859.3
LSS0031948,05/07/2025,LS04,VANGUARD COAXIAL CABLE 305M REEL,3,209.5,628.51
LSS0031949,07/12/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,5,28.32,141.62
LSS0031950,12/05/2026,LS04,STERLING ROCKER SWITCH 15A,2,44.36,88.72
LSS0031951,04/09/2025,LS03,STERLING LEATHER WORK GLOVES BOX 100 (L),2,13.81,27.62
LSS0031952,12/07/2025,LS04,LAKESIDE BUNGEE SET 24PC,5,44.41,222.05
LSS0031953,31/08/2025,LS04,VANGUARD HEX BOLT 1/4IN X 1IN,1,99.68,99.68
LSS0031954,14/01/2026,LS01,MERIDIAN SPLASH GOGGLES SMOKE TINT,5,16.89,84.46
LSS0031955,02/08/2025,LS04,ATLAS STRETCH WRAP 24IN ROLL,5,154.21,771.06
LSS0031956,27/10/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,6,39.24,235.41
LSS0031957,21/05/2026,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,3,41.24,123.73
LSS0031958,24/11/2025,LS01,LAKESIDE LED SHOP LIGHT 4FT,5,40.59,202.97
LSS0031959,18/03/2026,LS04,TITAN VENTED SAFETY HELMET CLASS G BLUE,3,26.38,79.13
LSS0031960,17/06/2025,LS04,ATLAS SHAFT SEAL 35X52X7,6,94.43,566.56
LSS0031961,21/07/2025,LS02,STERLING LEATHER WORK GLOVES BOX 100 (L),4,13.93,55.73
LSS0031962,31/01/2026,LS01,VANGUARD PLASTIC EURO PALLET 42X42IN,1,23.75,23.75
LSS0031963,29/06/2025,LS04,LAKESIDE STORM TARP 10X12FT,4,9.99,39.98
LSS0031964,21/03/2026,LS04,LAKESIDE LED SHOP LIGHT 4FT,1,39.45,39.45
LSS0031965,23/02/2026,LS02,STERLING STRETCH WRAP 20IN 5000FT,1,10.52,10.52
LSS0031966,05/04/2026,LS02,VANGUARD GASKET SET 35X52X7,6,185.09,1110.57
LSS0031967,01/12/2025,LS04,TITAN IEC POWER CONNECTOR 12-POS,4,133.04,532.14
LSS0031968,29/09/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,1,27.79,27.79
LSS0031969,21/07/2025,LS01,MERIDIAN WOOD PALLET 1200X800MM,2,98.87,197.74
LSS0031970,08/04/2026,LS02,LAKESIDE BUNGEE SET 24PC,6,43.17,259.01
LSS0031971,10/03/2026,LS04,LAKESIDE PRO SHOP TOWELS 12PK,2,39.32,78.65
LSS0031972,23/07/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,6,39.76,238.59
LSS0031973,23/01/2026,LS02,STERLING HEX CAP SCREW M6 X 30MM,2,50.69,101.38
LSS0031974,11/09/2025,LS03,VANGUARD BRASS BALL VALVE 3000 PSI,1,241.64,241.64
LSS0031975,29/01/2026,LS04,VANGUARD BRASS BALL VALVE 3000 PSI,4,249.12,996.47
LSS0031976,17/12/2025,LS03,LAKESIDE LED SHOP LIGHT 4FT,4,40.33,161.34
LSS0031977,29/06/2025,LS01,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,4,218.37,873.48
LSS0031978,27/07/2025,LS02,LAKESIDE EXTENSION CORD 25FT,3,21.42,64.25
LSS0031979,28/03/2026,LS04,STERLING STRETCH WRAP 20IN 5000FT,6,10.7,64.18
LSS0031980,20/07/2025,LS01,VANGUARD BRASS BALL VALVE 3000 PSI,2,241.93,483.85
LSS0031981,24/04/2026,LS01,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,74.3,371.48
LSS0031982,12/06/2025,LS01,VANGUARD VENTED SAFETY HELMET RATCHET,4,183.56,734.25
LSS0031983,25/11/2025,LS03,STERLING HYDRAULIC CHECK VALVE 3/4IN,6,227.42,1364.53
LSS0031984,24/01/2026,LS04,ATLAS STRETCH WRAP 24IN ROLL,4,154.67,618.68
LSS0031985,18/01/2026,LS04,LAKESIDE STORM TARP 10X12FT,3,9.78,29.33
LSS0031986,09/12/2025,LS04,STERLING HEX CAP SCREW M6 X 30MM,5,50.49,252.46
LSS0031987,11/05/2026,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,5,41.93,209.66
LSS0031988,20/10/2025,LS04,STERLING NITRILE GLOVES PAIR (M),5,125.24,626.21
LSS0031989,31/12/2025,LS04,TITAN ROCKER SWITCH 20A,6,372.7,2236.19
LSS0031990,02/08/2025,LS02,STERLING ANTI-FOG GOGGLES INDIRECT VENT,6,74.19,445.15
LSS0031991,27/10/2025,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,1,168.82,168.82
LSS0031992,25/08/2025,LS01,VANGUARD GASKET SET ASSORTED 200PC,3,118.75,356.26
LSS0031993,18/07/2025,LS01,VANGUARD MACHINE SCREW #10 X 1-1/2IN,4,70.73,282.92
LSS0031994,11/05/2026,LS04,VANGUARD HEX BOLT 1/4IN X 1IN,2,98.6,197.2
LSS0031995,22/07/2025,LS01,STERLING NITRILE GLOVES PAIR (M),3,126.22,378.66
LSS0031996,18/03/2026,LS04,LAKESIDE PRO SHOP TOWELS 12PK,4,39.79,159.15
LSS0031997,26/07/2025,LS03,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,2,183.33,366.66
LSS0031998,16/06/2025,LS04,LAKESIDE EXTENSION CORD 25FT,4,21.42,85.68
LSS0031999,10/01/2026,LS01,STERLING SHRINK FILM 2MIL 10FT,5,112.99,564.95
LSS0032000,04/11/2025,LS03,LAKESIDE WORK GLOVES L,3,37.41,112.23
LSS0032001,31/01/2026,LS02,VANGUARD GASKET SET ASSORTED 200PC,5,117.71,588.56
LSS0032002,16/07/2025,LS02,VANGUARD VENTED SAFETY HELMET RATCHET,3,182.44,547.31
LSS0032003,29/06/2025,LS04,ATLAS STRETCH WRAP 24IN ROLL,1,155.0,155.0
LSS0032004,12/09/2025,LS03,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,1,131.32,131.32
LSS0032005,05/11/2025,LS03,LAKESIDE PRO SHOP TOWELS 12PK,5,39.04,195.18
LSS0032006,24/05/2026,LS01,MERIDIAN DIN CONTACTOR ROLLER LEVER,6,47.13,282.78
LSS0032007,13/05/2026,LS04,MERIDIAN WOOD PALLET 1200X800MM,1,97.41,97.41
LSS0032008,05/05/2026,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,6,160.75,964.51
LSS0032009,16/07/2025,LS03,TITAN SAFETY GOGGLES WRAPAROUND,1,10.27,10.27
LSS0032010,13/12/2025,LS04,TITAN ROCKER SWITCH 20A,3,373.23,1119.68
LSS0032011,03/07/2025,LS03,MERIDIAN SPLASH GOGGLES SMOKE TINT,5,16.98,84.92
LSS0032012,08/09/2025,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,3,160.63,481.88
LSS0032013,24/02/2026,LS03,STERLING ROCKER SWITCH 15A,3,44.39,133.17
LSS0032014,13/02/2026,LS01,MERIDIAN DIN CONTACTOR ROLLER LEVER,4,46.51,186.03
LSS0032015,08/09/2025,LS01,LAKESIDE LED SHOP LIGHT 4FT,5,40.1,200.49
LSS0032016,23/08/2025,LS03,LAKESIDE STORM TARP 10X12FT,5,9.87,49.34
LSS0032017,17/06/2025,LS02,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,6,185.59,1113.53
LSS0032018,20/12/2025,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),1,162.36,162.36
LSS0032019,18/04/2026,LS01,ATLAS O-RING KIT 45X65X10,2,111.7,223.4
LSS0032020,24/09/2025,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,4,217.31,869.24
LSS0032021,10/05/2026,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),4,73.14,292.55
LSS0032022,21/12/2025,LS04,MERIDIAN DIN CONTACTOR ROLLER LEVER,2,46.15,92.3
LSS0032023,02/01/2026,LS03,MERIDIAN WOOD PALLET 1200X800MM,5,98.6,493.02
LSS0032024,16/10/2025,LS02,VANGUARD WEDGE ANCHOR M12,2,81.09,162.19
LSS0032025,30/03/2026,LS04,STERLING LEATHER WORK GLOVES BOX 100 (XL),1,55.21,55.21
LSS0032026,27/11/2025,LS03,STERLING SHRINK FILM 2MIL 10FT,5,112.71,563.53
LSS0032027,27/02/2026,LS01,LAKESIDE UTILITY KNIFE 3PK,3,37.36,112.07
LSS0032028,05/02/2026,LS01,VANGUARD HYDRAULIC ROD SEAL 45X65X10,1,173.33,173.33
LSS0032029,15/10/2025,LS01,LAKESIDE PRO SHOP TOWELS 12PK,4,39.35,157.39
LSS0032030,28/09/2025,LS02,STERLING HEX CAP SCREW M6 X 30MM,5,50.51,252.56
LSS0032031,14/01/2026,LS01,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,4,72.16,288.62
LSS0032032,01/10/2025,LS01,TITAN TOGGLE SWITCH 25A 3-POLE,3,41.37,124.11
LSS0032033,13/04/2026,LS03,STERLING STRETCH WRAP 20IN 5000FT,6,10.69,64.15
LSS0032034,17/08/2025,LS02,LAKESIDE BUNGEE SET 24PC,2,44.34,88.68
LSS0032035,26/05/2026,LS02,LAKESIDE STORM TARP 10X12FT,1,10.06,10.06
LSS0032036,14/04/2026,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,3,46.41,139.24
LSS0032037,07/04/2026,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,4,157.89,631.54
LSS0032038,30/05/2026,LS03,LAKESIDE WINTER SALT PELLETS 50LB,4,38.22,152.89
LSS0032039,11/03/2026,LS02,STERLING ANTI-FOG GOGGLES INDIRECT VENT,6,73.58,441.45
LSS0032040,07/05/2026,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,1,169.33,169.33
LSS0032041,21/02/2026,LS04,LAKESIDE MOVING BLANKET,1,38.66,38.66
LSS0032042,26/05/2026,LS02,MERIDIAN WOOD PALLET 1200X800MM,5,100.14,500.68
LSS0032043,27/08/2025,LS01,LAKESIDE LED SHOP LIGHT 4FT,6,40.09,240.54
LSS0032044,13/08/2025,LS03,TITAN SOLENOID VALVE 1IN,3,9.29,27.87
LSS0032045,14/01/2026,LS02,VANGUARD GASKET SET 35X52X7,5,186.79,933.93
LSS0032046,26/12/2025,LS02,VANGUARD MACHINE SCREW #10 X 1-1/2IN,1,70.7,70.7
LSS0032047,07/01/2026,LS03,STERLING FLANGE BOLT M12 X 80MM,1,118.57,118.57
LSS0032048,23/12/2025,LS02,ATLAS STRETCH WRAP 24IN ROLL,3,154.6,463.81
LSS0032049,10/09/2025,LS04,TITAN CARRIAGE BOLT 1/4IN X 1IN,2,141.61,283.22
LSS0032050,05/10/2025,LS04,ATLAS STRETCH WRAP 24IN ROLL,2,154.25,308.49
LSS0032051,16/11/2025,LS02,MERIDIAN WOOD PALLET 1200X800MM,4,100.13,400.53
LSS0032052,19/05/2026,LS03,STERLING WOOD SCREW M4 X 20MM,3,60.89,182.68
LSS0032053,15/01/2026,LS04,STERLING STRETCH WRAP 20IN 5000FT,5,10.55,52.76
LSS0032054,15/08/2025,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),6,157.97,947.8
LSS0032055,29/12/2025,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,5,160.05,800.24
LSS0032056,29/06/2025,LS03,TITAN VENTED SAFETY HELMET CLASS G BLUE,5,25.54,127.72
LSS0032057,14/05/2026,LS04,STERLING SHRINK FILM 2MIL 10FT,5,110.94,554.68
LSS0032058,06/04/2026,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,6,131.4,788.38
LSS0032059,17/01/2026,LS01,STERLING SHRINK FILM 2MIL 10FT,1,112.6,112.6
LSS0032060,25/07/2025,LS03,VANGUARD MACHINE SCREW #10 X 1-1/2IN,3,71.8,215.4
LSS0032061,15/06/2025,LS01,VANGUARD HYDRAULIC ROD SEAL 45X65X10,4,170.84,683.36
LSS0032062,31/12/2025,LS04,VANGUARD GASKET SET 35X52X7,5,186.56,932.79
LSS0032063,21/01/2026,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),3,71.81,215.43
LSS0032064,20/07/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,3,40.05,120.14
LSS0032065,29/12/2025,LS01,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,2,130.64,261.28
LSS0032066,11/09/2025,LS01,TITAN ROCKER SWITCH 20A,4,363.31,1453.23
LSS0032067,04/11/2025,LS04,VANGUARD GASKET SET 35X52X7,5,191.09,955.43
LSS0032068,20/01/2026,LS03,ATLAS STRETCH WRAP 24IN ROLL,6,156.88,941.3
LSS0032069,27/04/2026,LS03,LAKESIDE PRO SHOP TOWELS 12PK,1,40.18,40.18
LSS0032070,17/12/2025,LS02,LAKESIDE EXTENSION CORD 25FT,4,21.3,85.18
LSS0032071,12/08/2025,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,5,40.53,202.64
LSS0032072,08/05/2026,LS01,MERIDIAN STRINGER PALLET BLOCK 48X48IN,6,157.57,945.42
LSS0032073,04/04/2026,LS02,LAKESIDE EXTENSION CORD 25FT,2,20.85,41.69
LSS0032074,08/08/2025,LS01,LAKESIDE WINTER SALT PELLETS 50LB,4,38.3,153.2
LSS0032075,15/10/2025,LS04,STERLING SHRINK FILM 2MIL 10FT,6,113.13,678.79
LSS0032076,28/12/2025,LS04,LAKESIDE WINTER SALT PELLETS 50LB,6,37.81,226.86
LSS0032077,28/04/2026,LS01,LAKESIDE BUNGEE SET 24PC,5,44.3,221.5
LSS0032078,05/07/2025,LS01,STERLING NITRILE GLOVES PAIR (M),3,125.97,377.91
LSS0032079,21/12/2025,LS03,LAKESIDE MOVING BLANKET,1,38.29,38.29
LSS0032080,22/06/2025,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,3,40.36,121.07
LSS0032081,14/11/2025,LS02,LAKESIDE MOVING BLANKET,1,39.07,39.07
LSS0032082,24/11/2025,LS04,ATLAS STRETCH WRAP 24IN ROLL,5,159.29,796.43
LSS0032083,28/04/2026,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),3,71.99,215.96
LSS0032084,08/02/2026,LS03,MERIDIAN WOOD PALLET 1200X800MM,1,98.81,98.81
LSS0032085,04/01/2026,LS02,LAKESIDE BUNGEE SET 24PC,4,43.96,175.83
LSS0032086,22/01/2026,LS02,VANGUARD HYDRAULIC ROD SEAL 45X65X10,5,168.12,840.59
LSS0032087,13/12/2025,LS02,LAKESIDE LED SHOP LIGHT 4FT,3,39.92,119.76
LSS0032088,30/08/2025,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,5,41.66,208.28
LSS0032089,26/08/2025,LS03,ATLAS HYDRAULIC CHECK VALVE 24V DC,1,154.27,154.27
LSS0032090,13/06/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,4,46.74,186.97
LSS0032091,18/07/2025,LS03,LAKESIDE STORAGE TOTE 27GAL,3,28.15,84.45
LSS0032092,26/06/2025,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,4,72.94,291.76
LSS0032093,03/07/2025,LS03,STERLING SHRINK FILM 2MIL 10FT,1,111.07,111.07
LSS0032094,10/10/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,5,38.45,192.25
LSS0032095,21/06/2025,LS03,ATLAS STRETCH WRAP 24IN ROLL,1,154.16,154.16
LSS0032096,27/07/2025,LS04,LAKESIDE EXTENSION CORD 25FT,6,21.35,128.13
LSS0032097,19/08/2025,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),3,161.33,483.99
LSS0032098,19/03/2026,LS04,TITAN CARRIAGE BOLT 1/4IN X 1IN,5,142.59,712.93
LSS0032099,24/10/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,2,47.12,94.24
LSS0032100,11/03/2026,LS03,LAKESIDE EXTENSION CORD 25FT,3,21.32,63.96
LSS0032101,19/03/2026,LS04,TITAN VENTED SAFETY HELMET CLASS G BLUE,4,26.11,104.43
LSS0032102,14/12/2025,LS04,STERLING SHRINK FILM 2MIL 10FT,1,111.1,111.1
LSS0032103,11/06/2025,LS03,TITAN CARRIAGE BOLT 1/4IN X 1IN,6,141.59,849.52
LSS0032104,29/11/2025,LS03,ATLAS DROP-IN ANCHOR M8,5,168.03,840.15
LSS0032105,28/10/2025,LS03,STERLING ROCKER SWITCH 15A,5,43.48,217.38
LSS0032106,03/05/2026,LS02,VANGUARD GASKET SET 35X52X7,5,185.36,926.78
LSS0032107,09/04/2026,LS02,VANGUARD PLASTIC EURO PALLET 42X42IN,2,23.7,47.41
LSS0032108,03/02/2026,LS02,TITAN CARRIAGE BOLT 1/4IN X 1IN,5,143.02,715.09
LSS0032109,18/06/2025,LS04,TITAN RJ45 CONNECTOR 12-POS,6,168.58,1011.48
LSS0032110,19/05/2026,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,3,220.96,662.87
LSS0032111,09/11/2025,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,4,132.31,529.23
LSS0032112,06/10/2025,LS01,STERLING HYDRAULIC CHECK VALVE 3/4IN,5,225.94,1129.68
LSS0032113,23/11/2025,LS01,VANGUARD WEDGE ANCHOR M12,6,83.13,498.75
LSS0032114,22/10/2025,LS02,LAKESIDE PRO SHOP TOWELS 12PK,4,38.93,155.72
LSS0032115,12/07/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,1,38.9,38.9
LSS0032116,25/05/2026,LS01,LAKESIDE MOVING BLANKET,2,38.4,76.79
LSS0032117,15/06/2025,LS02,ATLAS STRETCH WRAP 24IN ROLL,2,155.72,311.44
LSS0032118,28/11/2025,LS01,LAKESIDE STORM TARP 10X12FT,3,9.81,29.43
LSS0032119,18/02/2026,LS01,MERIDIAN DIN CONTACTOR ROLLER LEVER,1,46.09,46.09
LSS0032120,16/07/2025,LS01,VANGUARD HEX BOLT 1/4IN X 1IN,3,98.64,295.92
LSS0032121,25/05/2026,LS02,LAKESIDE WINTER SALT PELLETS 50LB,4,38.65,154.62
LSS0032122,19/03/2026,LS01,MERIDIAN STRINGER PALLET BLOCK 48X48IN,2,159.26,318.53
LSS0032123,15/03/2026,LS04,STERLING NITRILE GLOVES PAIR (M),6,124.86,749.16
LSS0032124,16/01/2026,LS02,LAKESIDE BUNGEE SET 24PC,4,44.07,176.28
LSS0032125,18/07/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,3,70.57,211.7
LSS0032126,18/11/2025,LS01,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,5,71.84,359.22
LSS0032127,04/08/2025,LS01,STERLING STRETCH WRAP 20IN 5000FT,1,10.64,10.64
LSS0032128,16/08/2025,LS01,VANGUARD BRASS BALL VALVE 3000 PSI,2,242.74,485.47
LSS0032129,05/11/2025,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,5,161.07,805.37
LSS0032130,03/07/2025,LS03,TITAN IEC POWER CONNECTOR 12-POS,5,131.16,655.79
LSS0032131,07/01/2026,LS01,TITAN CARRIAGE BOLT 1/4IN X 1IN,1,145.08,145.08
LSS0032132,21/05/2026,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,229.66,688.97
LSS0032133,31/10/2025,LS04,VANGUARD GASKET SET 35X52X7,6,188.18,1129.11
LSS0032134,22/11/2025,LS02,ATLAS O-RING KIT 45X65X10,6,113.86,683.16
LSS0032135,19/07/2025,LS04,TITAN STRETCH WRAP 18IN 1500FT,1,101.76,101.76
LSS0032136,30/05/2026,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,6,178.42,1070.52
LSS0032137,30/07/2025,LS01,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,3,71.12,213.37
LSS0032138,22/06/2025,LS04,VANGUARD COAXIAL CABLE 305M REEL,4,206.91,827.63
LSS0032139,12/04/2026,LS03,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,3,71.07,213.21
LSS0032140,26/05/2026,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,2,219.05,438.1
LSS0032141,20/01/2026,LS02,LAKESIDE STORM TARP 10X12FT,5,9.85,49.25
LSS0032142,27/04/2026,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,5,162.01,810.03
LSS0032143,27/06/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,158.91,317.82
LSS0032144,19/07/2025,LS01,VANGUARD GASKET SET ASSORTED 200PC,5,119.65,598.27
LSS0032145,13/07/2025,LS03,LAKESIDE EXTENSION CORD 25FT,5,21.25,106.23
LSS0032146,01/03/2026,LS01,VANGUARD HYDRAULIC ROD SEAL 45X65X10,3,168.69,506.07
LSS0032147,27/03/2026,LS03,STERLING HYDRAULIC CHECK VALVE 3/4IN,5,228.33,1141.64
LSS0032148,26/02/2026,LS03,LAKESIDE STORM TARP 10X12FT,2,9.93,19.86
LSS0032149,03/09/2025,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,5,40.42,202.08
LSS0032150,02/02/2026,LS02,VANGUARD GASKET SET 35X52X7,1,181.9,181.9
LSS0032151,05/05/2026,LS03,TITAN ROCKER SWITCH 20A,3,366.1,1098.29
LSS0032152,20/12/2025,LS01,VANGUARD GASKET SET ASSORTED 200PC,1,119.2,119.2
LSS0032153,09/10/2025,LS03,LAKESIDE UTILITY KNIFE 3PK,3,36.94,110.81
LSS0032154,30/06/2025,LS02,VANGUARD GASKET SET ASSORTED 200PC,5,119.46,597.28
LSS0032155,24/12/2025,LS04,TITAN IEC POWER CONNECTOR 12-POS,5,132.67,663.35
LSS0032156,06/11/2025,LS03,LAKESIDE WORK GLOVES L,6,37.93,227.56
LSS0032157,28/09/2025,LS02,TITAN SAFETY GOGGLES WRAPAROUND,3,10.13,30.38
LSS0032158,08/12/2025,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,5,157.26,786.28
LSS0032159,03/07/2025,LS03,VANGUARD NITRILE GLOVES PAIR (XL),6,15.51,93.04
LSS0032160,22/09/2025,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,1,168.56,168.56
LSS0032161,29/05/2026,LS03,LAKESIDE UTILITY KNIFE 3PK,1,36.76,36.76
LSS0032162,21/05/2026,LS03,VANGUARD BRASS BALL VALVE 3000 PSI,2,241.6,483.2
LSS0032163,12/08/2025,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,73.6,367.99
LSS0032164,01/06/2025,LS01,LAKESIDE STORAGE TOTE 27GAL,4,28.15,112.58
LSS0032165,31/12/2025,LS03,STERLING ROCKER SWITCH 15A,3,44.92,134.75
LSS0032166,28/09/2025,LS02,STERLING STRETCH WRAP 20IN 5000FT,3,10.61,31.82
LSS0032167,07/11/2025,LS03,MERIDIAN WOOD PALLET 1200X800MM,4,98.42,393.66
LSS0032168,07/09/2025,LS03,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,1,131.63,131.63
LSS0032169,12/08/2025,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,1,40.65,40.65
LSS0032170,02/02/2026,LS01,TITAN RJ45 CONNECTOR 12-POS,4,167.36,669.44
