ticketId,createdAt,closedAt,productRef,categoryId,priority,status,channel
HD-11017,2026-04-14T15:44:54,2026-04-20T02:44:54,Titan Rocker Switch 20A,4,normal,closed,web
HD-11018,2025-12-19T18:33:53,2025-12-26T00:33:53,Vanguard Nitrile lGoves Pair (XL),4,high,closed,phone
HD-11019,2025-09-29T12:18:17,2025-10-07T22:18:17,Sterling Socket Cap Screw M4 x 20mm,6,high,closed,email
HD-11020,2025-12-19T13:01:19,2025-12-23T08:01:19,Titan Solenoid Valve 1in,2,normal,closed,email
HD-11021,2025-08-21T18:04:34,2025-08-22T09:04:34,Titan Solenoid Valve 1in,3,high,closed,web
HD-11022,2026-02-24T13:00:44,2026-03-01T12:00:44,Titan Rocker Switch 20A,2,normal,closed,email
HD-11023,2026-01-19T11:54:27,2026-01-20T11:54:27,Atlas Cat6 Ethernet Cable 12 AWG 100ft,2,normal,closed,web
HD-11024,2025-11-13T11:59:48,2025-11-15T23:59:48,Titan Rocker Switch 20A,1,urgent,closed,web
HD-11025,2025-12-20T12:53:31,2025-12-23T04:53:31,Sterling Hydraulic Hose R2 3/8in x 10m,5,high,closed,email
HD-11026,2026-04-30T15:29:53,2026-05-08T19:29:53,Vanguard Brass Ball Valve 3000 psi,3,low,closed,email
HD-11027,2025-12-08T17:46:19,2025-12-14T19:46:19,Atlas Stretch Wrap 24in Roll,1,low,closed,email
HD-11028,2025-11-13T13:59:18,2025-11-21T08:59:18,Titan Solenoid Valve 1in,3,normal,closed,email
HD-11029,2025-10-16T18:02:01,2025-10-19T15:02:01,,1,normal,closed,email
HD-11030,2025-12-11T15:20:32,,Sterling Wood Screw M4 x 20mm,2,low,open,web
HD-11031,2025-07-19T16:22:57,2025-07-21T15:22:57,Titan Solenoid Valve 1in,1,normal,closed,email
HD-11032,2026-03-30T15:05:16,2026-04-01T09:05:16,Sterling Flange Bolt M12 x 80mm,2,normal,closed,email
HD-11033,2026-02-10T09:01:35,,Titan Solenoid Valve 1in,3,normal,open,email
HD-11034,2026-04-17T15:24:08,,Titan Solenoid Valve 1in,3,high,open,email
HD-11035,2026-04-04T12:26:10,,Titan Solenoid Valve1 in,3,normal,open,web
HD-11036,2025-12-29T13:26:13,,Atlas Cat6 Ethernet Cable 305m Reel,4,normal,open,email
HD-11037,2025-10-08T09:08:09,2025-10-09T06:08:09,Vanguard Gasket Set FKM Viton,2,normal,closed,email
HD-11038,2025-07-17T17:11:30,,Titan Solenoid Valve 1in,1,normal,open,web
HD-11039,2026-04-02T18:13:49,2026-04-05T04:13:49,Titan Solenid Valve 1in,1,normal,closed,phone
HD-11040,2026-04-07T10:17:56,2026-04-16T15:17:56,Titan Carriage Bolt 1/4in x 1in,3,low,closed,email
HD-11041,2025-06-14T09:34:31,2025-06-22T21:34:31,Titan Rocker Switch 02A,3,low,closed,email
HD-11042,2025-09-19T12:08:58,2025-09-23T18:08:58,Vanguard Gasket Set Assorted 200pc,2,normal,closed,phone
HD-11043,2025-06-06T18:25:26,2025-06-09T02:25:26,Atlas O-Ring Kit 45x65x10,2,low,closed,phone
HD-11044,2026-01-03T11:04:44,2026-01-10T09:04:44,Sterling Hex Cap Screw M6 x 30mm,6,high,closed,web
HD-11045,2025-08-02T08:04:31,2025-08-03T16:04:31,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-11046,2025-08-05T15:34:23,2025-08-06T17:34:23,Titan Solenoid Valve 1in,1,low,closed,phone
HD-11047,2026-01-26T15:29:03,2026-01-31T08:29:03,,4,normal,closed,email
HD-11048,2025-07-14T08:06:49,2025-07-16T10:06:49,Atlas O-Ring Kit 35x52x7,4,low,closed,phone
HD-11049,2026-02-26T10:21:25,2026-02-26T16:21:25,Atlas Gasket SetP TFE 25pc,2,low,closed,phone
HD-11050,2025-10-13T13:30:35,,Titan Rocker Switch 20A,1,high,open,web
HD-11051,2025-08-07T09:45:44,,Atlas O-Ring Kit 35x52x7,1,normal,open,email
HD-11052,2025-09-11T08:24:48,2025-09-13T02:24:48,Titan Rocker Switch 20A,1,urgent,closed,email
HD-11053,2025-06-22T12:33:46,,Titan SAE Hydraulic Hose 1/2in x 15m,2,normal,open,phone
HD-11054,2026-04-18T14:18:49,2026-04-23T13:18:49,Vanguard Machine Screw #10 x 1-1/2in,1,low,closed,web
HD-11055,2025-12-31T16:13:41,2026-01-06T04:13:41,Atlas Hydraulic Rod Seal PTFE 25pc,2,normal,closed,web
HD-11056,2025-10-18T16:56:25,,Titan Rocker Switch 20A,1,normal,open,web
HD-11057,2025-06-29T16:16:09,2025-07-08T10:16:09,,2,low,closed,web
HD-11058,2025-10-03T11:56:33,2025-10-12T00:56:33,Titan Solenoid Valve 1in,1,high,closed,phone
HD-11059,2026-04-18T18:51:02,,Meridian Shaft Seal 45x65x10,5,high,open,web
HD-11060,2025-11-18T13:17:22,2025-11-27T16:17:22,Titan Terminal Block 20A,2,high,closed,web
HD-11061,2026-05-10T13:29:30,2026-05-20T08:29:30,Titan Solenoid Valve 1in,1,normal,closed,email
HD-11062,2025-08-07T15:39:16,2025-08-16T20:39:16,Atlas Machine Screw M4 x 20mm,2,high,closed,email
HD-11063,2025-11-13T18:21:55,,Titan Solenoid Valve 1in,1,normal,open,email
HD-11064,2026-04-03T16:31:28,2026-04-09T07:31:28,Titan Rocker Switch 20A,3,normal,closed,phone
HD-11065,2025-12-30T14:39:23,,Titan Rocker Switch 20A,2,normal,open,phone
HD-11066,2025-07-22T12:39:11,,Titan Solenoid Valve 1in,1,normal,open,web
HD-11067,2025-11-02T16:02:50,2025-11-12T00:02:50,Meridian DIN Contacotr Roller Lever,1,high,closed,web
HD-11068,2025-06-20T15:03:36,2025-06-24T02:03:36,Meridian Wood Pallet 1200x800mm,5,normal,closed,email
HD-11069,2025-11-11T14:47:37,2025-11-16T20:47:37,Titan Toggle Switch 25A 3-pole,2,normal,closed,email
HD-11070,2025-12-27T16:00:32,,Meridian O-Ring Kit FKM Viton,1,low,open,email
HD-11071,2025-11-07T09:40:06,,Vanguard Coaxial Cable 305m Reel,1,low,open,phone
HD-11072,2026-01-10T11:21:31,2026-01-15T12:21:31,Sterling Leather Work Gloves Box 100 (XL),1,normal,closed,phone
HD-11073,2026-03-23T16:50:28,,Titan Rocker Switch 20A,1,high,open,web
HD-11074,2025-07-12T18:03:16,2025-07-19T13:03:16,,3,low,closed,email
HD-11075,2025-10-29T10:28:22,2025-11-07T06:28:22,Vanguard Brass Ball Valve 3000 psi,2,urgent,closed,web
HD-11076,2025-06-09T08:06:05,2025-06-12T14:06:05,Meridian DIN Contactor Roller Lever,2,low,closed,email
HD-11077,2025-09-21T13:56:44,2025-09-23T06:56:44,Sterling Safety Goggles Clear,4,urgent,closed,web
HD-11078,2026-02-19T12:39:37,2026-02-26T03:39:37,Titan Coaxial Cable 16 AWG 500ft,2,normal,closed,web
HD-11079,2026-05-01T11:12:25,2026-05-02T02:12:25,Atlas Cat6 Ethernet Cable 12 AWG 100ft,5,high,closed,phone
HD-11080,2026-01-02T13:28:58,2026-01-07T23:28:58,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-11081,2025-08-16T17:32:55,,Titan Toggle Switch 25A 3-pole,5,normal,open,email
HD-11082,2025-10-12T17:23:38,2025-10-14T19:23:38,Vanguard Brass Ball Valve 3000 psi,4,normal,closed,web
HD-11083,2025-06-11T13:03:29,2025-06-19T12:03:29,Vanguard Nestable Pallet 42x42in,5,normal,closed,web
HD-11084,2026-01-14T17:00:39,2026-01-20T20:00:39,Titan Solenoid Valve 1in,1,low,closed,email
HD-11085,2025-10-25T16:57:42,2025-10-28T18:57:42,Meridian Cut-Resistant Gloves Pair (L),6,normal,closed,web
HD-11086,2025-08-04T15:33:08,2025-08-09T13:33:08,Meridian Cut-Resistant Gloves Pair (L),4,high,closed,phone
HD-11087,2025-09-03T14:48:13,2025-09-08T17:48:13,Sterling Cut-Resistant Gloves Box 100 (M),6,low,closed,phone
HD-11088,2025-10-09T15:21:54,2025-10-17T12:21:54,Titan Solenoid Valve 1in,3,high,closed,web
HD-11089,2025-11-19T16:58:56,,Titan Rocker Switch 20A,3,normal,open,email
HD-11090,2026-01-04T14:47:25,,Titan Rocker Switch 20A,1,low,open,email
HD-11091,2026-04-10T10:19:55,2026-04-13T12:19:55,Vanguard Self-Tapping Screw #8 x 1in,3,normal,closed,email
HD-11092,2025-09-22T13:15:42,2025-09-23T05:15:42,Vanguard Suction Hose 3/4in x 12m,4,low,closed,phone
HD-11093,2025-09-12T12:12:25,,Titan Rocker Switch 20A,3,normal,open,email
HD-11094,2026-04-28T11:46:20,2026-05-06T06:46:20,Titan Anti-Fog Goggles Wraparound,1,normal,closed,email
HD-11095,2026-05-20T13:18:09,2026-05-25T05:18:09,Titan Coaxial Cable 16 AWG 500ft,2,high,closed,email
HD-11096,2025-11-17T10:47:06,2025-11-18T11:47:06,Sterling Gate Valve 3/4in,2,normal,closed,email
HD-11097,2025-07-03T15:13:37,2025-07-08T19:13:37,Titan Toggle Switch 25A 3-pole,1,normal,closed,email
HD-11098,2025-06-16T16:40:12,2025-06-17T08:40:12,,1,low,closed,email
HD-11099,2026-01-23T10:56:24,2026-01-26T08:56:24,Vanguard Gasket Set 35x52x7,3,low,closed,email
HD-11100,2025-09-16T18:29:41,2025-09-17T09:29:41,Vanguard Concrete Screw 5/8in x 5in,5,high,closed,email
HD-11101,2026-03-29T17:58:28,2026-04-03T06:58:28,Vanguard SAE Hydraulic Hose 5/8in x 25m,3,low,closed,email
HD-11102,2026-01-17T11:41:11,,Titan Solenoid Valve 1in,2,high,open,web
HD-11103,2025-07-21T12:49:35,2025-07-30T17:49:35,TitanRocker Switch 20A,2,low,closed,email
HD-11104,2025-12-22T11:25:26,2025-12-22T21:25:26,Titan Rocker Switch 20A,2,normal,closed,web
HD-11105,2026-01-13T08:16:30,2026-01-17T22:16:30,Meridian O-Ring Kit FKM Viton,5,low,closed,web
HD-11106,2026-02-05T09:11:14,,,1,normal,open,email
HD-11107,2026-05-01T08:53:37,2026-05-02T15:53:37,Sterling Terminal Block 8-pin,6,normal,closed,web
HD-11108,2025-10-02T10:39:53,,Sterling Flange Bolt M12 x 80mm,4,normal,open,email
HD-11109,2025-07-18T11:34:28,,Atlas Stretch Wrap 24in Roll,2,low,open,email
HD-11110,2026-04-29T09:15:32,2026-05-03T20:15:32,Vanguard SAE Hydraulic Hose 5/8in x 25m,3,high,closed,email
HD-11111,2025-07-15T12:41:45,,Titan Rocker Switch 20A,1,low,open,email
HD-11112,2026-02-01T17:12:11,2026-02-05T19:12:11,Vanguard Flange Bolt M10 x 60mm,1,low,closed,web
HD-11113,2025-10-20T18:17:32,2025-10-25T04:17:32,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-11114,2025-07-28T17:06:32,2025-08-01T05:06:32,Sterling Sleeve Anchor M12,5,low,closed,web
HD-11115,2025-09-28T12:18:12,2025-10-06T17:18:12,Vanguard Sleeve Anchor 1/2in x 4in,3,normal,closed,phone
HD-11116,2025-10-17T14:14:40,,Atlas Stretch Wrap 24in Roll,1,normal,open,email
HD-11117,2025-10-11T10:12:02,2025-10-18T21:12:02,Sterling Cut-Resistant Gloves Box 100 (M),4,high,closed,email
HD-11118,2026-05-04T08:38:35,2026-05-07T23:38:35,Titan Rocker Switch 20A,3,high,closed,web
HD-11119,2025-11-07T08:10:15,,Vanguard Coaxial Cable 305m Reel,3,low,open,web
HD-11120,2025-08-19T09:57:04,2025-08-22T10:57:04,Titan Solenoid Valve 1in,1,normal,closed,web
HD-11121,2026-01-23T09:21:58,2026-01-24T00:21:58,Titan Rocker Switch 20A,3,normal,closed,phone
HD-11122,2025-11-04T16:28:33,,Titan Rocker Switch 20A,1,normal,open,web
HD-11123,2025-09-12T09:01:52,2025-09-15T01:01:52,Titan Rocker Switch 20A,5,normal,closed,email
HD-11124,2025-07-09T08:00:16,2025-07-19T02:00:16,Sterling Leather Work Gloves Box 100 (L),1,low,closed,web
HD-11125,2026-02-10T13:50:21,2026-02-12T01:50:21,,2,normal,closed,email
HD-11126,2025-08-14T15:57:24,,Tita Solenoid Valve 1in,4,low,open,email
HD-11127,2025-10-20T10:17:09,2025-10-20T23:17:09,Sterling Wedge Anchor M10,6,normal,closed,email
HD-11128,2026-02-10T18:15:07,2026-02-13T23:15:07,,6,normal,closed,email
HD-11129,2026-04-08T17:32:46,2026-04-16T04:32:46,Titan Solenoid Valve 1in,1,low,closed,email
HD-11130,2026-02-03T16:35:19,2026-02-09T21:35:19,Atlas Stringer Pallet 1100x1100mm,2,low,closed,web
HD-11131,2025-06-25T15:04:59,,Titan Solenoid Valve 1in,4,low,open,email
HD-11132,2025-08-01T18:11:14,2025-08-04T15:11:14,Titan Solenoid Valve 1in,5,normal,closed,email
HD-11133,2026-01-26T10:27:19,,Titan Hydraulic Rod Seal Assorted 200pc,2,low,open,web
HD-11134,2025-12-21T18:20:23,2025-12-26T03:20:23,Titan Solenoid Valve 1in,4,urgent,closed,phone
HD-11135,2026-04-11T12:47:16,2026-04-14T15:47:16,Vanguard SAE Hydraulic Hose 5/8in x 25m,2,normal,closed,email
HD-11136,2025-07-19T16:30:06,,Titan Rocker Switch 20A,1,normal,open,email
HD-11137,2026-03-23T09:32:05,,Titan Solenoid Valve 1in,3,normal,open,web
HD-11138,2025-12-24T09:03:35,2025-12-31T14:03:35,Titan Solenoid Valve 1in,3,normal,closed,email
HD-11139,2026-03-15T14:55:50,,Titan Rocker Switch 20A,6,normal,open,email
HD-11140,2026-04-24T09:16:11,2026-05-01T07:16:11,Meridian DIN Contactor Roller Lever,3,normal,closed,web
HD-11141,2025-10-06T18:13:01,2025-10-07T19:13:01,Vanguard Gasket SetF KM Viton,2,normal,closed,email
HD-11142,2025-11-13T14:31:40,2025-11-16T16:31:40,Vanguard Sleeve Anchor 1/2in x 4in,2,urgent,closed,web
HD-11143,2026-03-04T15:44:25,2026-03-12T20:44:25,Titan Rcker Switch 20A,1,low,closed,web
HD-11144,2025-11-30T10:41:08,2025-12-07T03:41:08,Atlas Full Brim Hard Hat Class E,6,normal,closed,email
HD-11145,2026-05-25T12:36:27,2026-05-25T17:36:27,Titan Rocker Switch 20A,2,urgent,closed,phone
HD-11146,2025-12-18T09:58:27,,Titan Rocker Switch 20A,5,high,open,email
HD-11147,2026-03-09T10:08:04,2026-03-15T00:08:04,Meridian Stringer Pallet Block 48x48in,5,low,closed,web
HD-11148,2025-07-10T17:15:48,2025-07-14T09:15:48,Titan Solenoid Valve 1in,1,normal,closed,web
HD-11149,2025-11-05T11:36:27,,Titan Solenoid Valve 1in,4,normal,open,web
HD-11150,2025-07-20T08:37:38,2025-07-24T09:37:38,Atlas O-Ring Kit 35x52x7,1,high,closed,phone
HD-11151,2026-01-17T17:00:45,2026-01-25T19:00:45,Titan Solenoid Valve 1in,4,high,closed,web
HD-11152,2025-12-20T09:13:08,2025-12-27T04:13:08,Titan Rocker Switch 20A,4,low,closed,web
HD-11153,2026-02-19T10:17:49,2026-02-21T08:17:49,,4,normal,closed,phone
HD-11154,2026-05-24T18:27:57,2026-05-28T23:27:57,Meridian Cut-Resistant Gloves Pair (L),4,normal,closed,email
HD-11155,2026-05-11T16:01:36,2026-05-19T10:01:36,Titan Solenodi Valve 1in,4,normal,closed,email
HD-11156,2026-01-13T09:51:10,2026-01-22T18:51:10,Titan THHN Wire 12 AWG 100ft,2,low,closed,web
HD-11157,2026-04-03T14:02:10,2026-04-06T07:02:10,Titan Solenoid Valve 1in,1,normal,closed,web
HD-11158,2026-04-22T15:15:25,,Atlas IEC Power Connector 4-pos,2,low,open,web
HD-11159,2025-06-02T15:58:59,2025-06-03T16:58:59,Titan Solenoid Valve 1in,1,normal,closed,email
HD-11160,2025-11-20T12:19:26,2025-11-23T16:19:26,Vanguard Sleeve Anchor 1/2in x 4in,5,low,closed,web
HD-11161,2025-09-10T13:58:56,2025-09-13T15:58:56,Titan Rocker Switch 30A 2-pole,3,normal,closed,email
HD-11162,2026-04-12T08:04:54,2026-04-21T05:04:54,Titan Solenoid Valve 1in,1,normal,closed,email
HD-11163,2025-09-23T14:59:37,2025-09-24T14:59:37,Titan Solenoid Valve 1in,2,normal,closed,web
HD-11164,2025-12-17T13:03:43,2025-12-25T05:03:43,Atlas Hydraulic Rod Seal PTFE 25pc,6,urgent,closed,phone
HD-11165,2025-09-27T11:01:40,2025-10-02T21:01:40,Vanguard Gasket Set Assorted 200pc,2,normal,closed,email
HD-11166,2026-01-07T09:12:19,,Titan Rocker Switch 20A,1,normal,open,email
HD-11167,2026-04-22T11:09:27,2026-04-27T23:09:27,Titan Rocker Switch 20A,3,normal,closed,web
HD-11168,2026-04-30T08:28:37,2026-05-04T20:28:37,Sterling Wedge Anchor M10,2,normal,closed,email
HD-11169,2026-04-13T15:30:42,2026-04-18T02:30:42,Titan Rocker Switch 20A,1,normal,closed,email
HD-11170,2026-03-04T18:33:02,2026-03-05T16:33:02,Vanguard Poly Sheeting 30in 2000ft,2,low,closed,email
HD-11171,2025-06-30T17:02:55,2025-07-04T19:02:55,Titan Solenoid Valve 1in,1,high,closed,email
HD-11172,2026-05-21T10:38:24,,Titan SAE Hydraulic Hose 1/2in x 15m,2,normal,open,phone
HD-11173,2025-07-02T18:23:20,2025-07-11T14:23:20,Vanguard Plastic Euro Pallet 42x42in,3,high,closed,phone
HD-11174,2026-03-16T12:00:11,2026-03-17T20:00:11,Titan Solenoid Valve 1in,3,urgent,closed,web
HD-11175,2026-01-21T14:59:51,,Titan Rocker Swtich 20A,1,normal,open,web
HD-11176,2026-01-21T17:05:15,2026-01-28T01:05:15,Meridian Wood Pallet 1200x800mm,4,high,closed,phone
HD-11177,2026-04-08T12:08:11,2026-04-10T10:08:11,Titan Solenoid Valve 1in,1,low,closed,email
HD-11178,2026-01-15T10:00:42,,Titan Solenoid Valve 1in,1,low,open,phone
HD-11179,2026-01-11T11:18:18,2026-01-16T04:18:18,Atlas Hydraulic Check Valev 24V DC,5,normal,closed,web
HD-11180,2025-09-24T12:24:17,2025-10-03T20:24:17,Sterling Hex Cap Screw M6 x 30mm,4,normal,closed,email
HD-11181,2025-08-21T14:22:02,,Vanguard Gasket Set FKM Viton,1,low,open,email
HD-11182,2026-03-10T14:33:04,2026-03-16T04:33:04,Titan Rocker Switch 20A,6,normal,closed,email
HD-11183,2025-10-12T18:30:52,2025-10-15T05:30:52,Titan Solenoid Valve 1in,4,normal,closed,web
HD-11184,2026-02-12T13:26:58,2026-02-19T16:26:58,Sterling Wedge Anchor M10,3,low,closed,email
HD-11185,2026-04-28T08:45:45,2026-05-05T18:45:45,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-11186,2026-03-30T11:21:31,2026-04-06T20:21:31,Titan Solenoid Valve 1in,3,normal,closed,phone
HD-11187,2025-10-05T15:42:22,2025-10-14T16:42:22,Sterling Wood Screw M4 x 20mm,2,normal,closed,email
HD-11188,2025-12-03T15:18:35,2025-12-09T14:18:35,Meridian Splash Goggles Smoke Tint,6,high,closed,email
HD-11189,2026-01-10T10:44:40,,Titan Rocker Switch2 0A,1,high,open,web
HD-11190,2026-03-09T08:52:47,2026-03-10T03:52:47,Titan Cat6 Ethernet Cable 16 AWG 500ft,2,normal,closed,email
HD-11191,2025-09-26T15:26:40,2025-10-02T06:26:40,Meridian Full Brim Hard Hat Class G Blue,3,normal,closed,email
HD-11192,2025-06-09T12:14:15,2025-06-10T18:14:15,Vanguard Heavy-Duty Carton 20x20x20in,4,normal,closed,web
HD-11193,2025-09-03T17:44:33,2025-09-06T15:44:33,Vanguard Hydraulic Rod Seal 45x65x10,2,normal,closed,email
HD-11194,2025-09-15T15:13:11,2025-09-19T12:13:11,Alas Hydraulic Check Valve 24V DC,2,normal,closed,phone
HD-11195,2025-06-08T17:34:09,2025-06-14T13:34:09,Titan Solenoid Valve 1in,1,high,closed,email
HD-11196,2025-10-29T14:11:27,,Vanguard Suction Hose 3/4in x 12m,5,high,open,email
HD-11197,2026-02-13T16:48:36,2026-02-17T00:48:36,Vanguard Concrete Screw 5/8in x 5in,4,normal,closed,email
HD-11198,2026-03-07T10:13:09,2026-03-09T12:13:09,Titan Solenoid Valve 1in,1,normal,closed,web
HD-11199,2026-01-23T15:28:41,2026-01-26T05:28:41,Sterling Gate Valve 3/4in,4,normal,closed,phone
HD-11200,2025-06-16T14:28:09,2025-06-20T16:28:09,Titan Rocker Switch 20A,3,normal,closed,phone
HD-11201,2025-11-19T17:51:12,,Titan Rocker Switch 20A,1,normal,open,web
HD-11202,2026-05-02T11:57:34,2026-05-09T15:57:34,Vanguard Sleeve Ancohr 1/2in x 4in,2,low,closed,email
HD-11203,2025-09-05T15:46:50,2025-09-13T13:46:50,,1,normal,closed,phone
HD-11204,2025-09-02T14:22:49,2025-09-06T13:22:49,Titan Solenoid Valve 1in,3,low,closed,email
HD-11205,2025-09-12T12:59:05,2025-09-14T13:59:05,Vanguard Flange Bolt M10 x 60mm,5,normal,closed,web
HD-11206,2025-09-17T16:43:27,2025-09-18T15:43:27,Atlas O-Ring Kit 35x52x7,3,high,closed,web
HD-11207,2026-01-13T15:15:01,,Sterling Flange Bolt M12 x 80mm,2,high,open,phone
HD-11208,2026-03-22T10:42:03,2026-03-26T14:42:03,Titan Stretch Wrap 18in 1500ft,1,normal,closed,web
HD-11209,2025-10-21T17:20:12,,Titan Rocker Switch 20A,1,normal,open,email
HD-11210,2026-05-17T17:03:30,2026-05-22T11:03:30,Titan Solenoid Valve 1in,1,normal,closed,web
HD-11211,2025-08-13T17:47:42,2025-08-14T05:47:42,Titan Solenoid Valve 1in,1,normal,closed,email
HD-11212,2025-12-03T18:51:57,2025-12-10T07:51:57,Sterling Wedge Anchor M10,4,high,closed,email
HD-11213,2026-03-03T09:52:16,2026-03-08T16:52:16,Vanguard Nitrile Gloves Pair (XL),2,low,closed,email
HD-11214,2026-01-15T12:17:21,,Titan Rocker Switch 20A,5,normal,open,email
HD-11215,2025-09-10T11:49:39,2025-09-15T09:49:39,Vanguard Self-Tapping Screw #8 x 1in,4,normal,closed,email
HD-11216,2026-02-15T16:54:07,2026-02-16T13:54:07,Titan Solenoid Valve 1in,1,normal,closed,email
HD-11217,2025-09-22T10:47:10,,Vanguard Heavy-Duty Carton 20x20x20in,2,high,open,email
HD-11218,2026-04-04T18:49:51,2026-04-05T21:49:51,Sterlin Nitrile Gloves Pair (M),3,high,closed,email
HD-11219,2026-03-07T18:24:00,,Titan Solenoid Valve 1in,1,high,open,email
HD-11220,2026-03-08T13:54:14,2026-03-09T15:54:14,,1,low,closed,web
HD-11221,2025-12-17T08:05:22,,Atlas Machine Screw M4 x 20mm,5,high,open,web
HD-11222,2026-05-11T10:09:48,2026-05-20T21:09:48,Titan RJ45 Connector 12-pos,2,normal,closed,email
HD-11223,2026-04-28T08:02:05,2026-04-29T05:02:05,Sterling Flange Bolt M12 x 80mm,4,normal,closed,email
HD-11224,2026-05-03T08:19:04,2026-05-10T07:19:04,Titan Anti-Fog Goggles Wraparound,2,low,closed,phone
HD-11225,2025-07-14T17:53:00,2025-07-18T07:53:00,Sterling Leather Work Gloves Box 100 (L),2,high,closed,web
HD-11226,2025-11-13T13:14:00,2025-11-22T12:14:00,Titan Coaxial Cable 16 AWG 500ft,1,normal,closed,email
HD-11227,2025-09-07T14:34:20,2025-09-16T21:34:20,Atlas Gasket Set PTFE 25pc,4,normal,closed,web
HD-11228,2026-01-27T18:31:36,,Titan Solenoid Valve 1in,3,normal,open,email
HD-11229,2025-08-23T13:41:27,2025-08-29T04:41:27,Sterling THHN Wire 305m Reel,3,normal,closed,phone
HD-11230,2026-04-25T11:24:33,2026-05-03T00:24:33,Vanguard SAE Hydraulic Hose 5/8in x 25m,4,normal,closed,email
HD-11231,2025-12-27T11:14:50,2026-01-05T21:14:50,Titan Solenoid Valve 1in,1,normal,closed,phone
HD-11232,2026-01-19T18:32:44,,Sterling Shrink Film 2mil 10ft,2,urgent,open,email
HD-11233,2025-12-11T18:52:47,2025-12-11T21:52:47,Titan Rocker Switch 20A,1,low,closed,email
HD-11234,2025-06-29T08:25:40,2025-07-01T13:25:40,Meridian Splash Goggles Smoke Tint,4,normal,closed,web
HD-11235,2025-11-20T12:15:56,2025-11-24T08:15:56,Titan Solenoid Valve 1in,3,high,closed,email
HD-11236,2025-11-30T13:40:26,,Titan Rocker Switch 20A,1,urgent,open,phone
HD-11237,2025-06-21T18:32:57,2025-06-22T17:32:57,Sterling Sleeve Anchor M12,3,low,closed,phone
HD-11238,2026-03-07T17:36:09,2026-03-14T11:36:09,,3,normal,closed,email
HD-11239,2026-01-21T10:50:38,,Titan Solenoid Valve 1in,4,normal,open,phone
HD-11240,2025-11-21T10:16:26,,Sterling Hydraulic Check Valve 3/4in,3,high,open,email
HD-11241,2026-04-04T16:22:42,2026-04-08T10:22:42,Meridian Drop-In Anchor 3/8in x 3in,4,normal,closed,email
HD-11242,2026-03-26T12:09:35,2026-03-31T19:09:35,Meridian Splash Goggles Smoke Tint,5,high,closed,email
HD-11243,2025-10-26T09:43:29,2025-10-30T02:43:29,Sterling THHN Wire 305m Reel,6,low,closed,phone
HD-11244,2026-01-15T14:15:48,2026-01-23T10:15:48,Titan Rocker Switch 20A,5,normal,closed,web
HD-11245,2026-05-26T16:39:37,2026-05-31T04:39:37,Vanguard Gasket Set FKM Viton,1,normal,closed,email
HD-11246,2026-03-20T09:56:10,2026-03-26T22:56:10,Vanguard SAE Hydraulic Hose 5/8in x 25m,6,high,closed,phone
HD-11247,2025-12-22T18:22:27,2025-12-23T21:22:27,Sterling Safety Goggles Clear,1,normal,closed,phone
HD-11248,2025-11-10T15:37:16,2025-11-19T10:37:16,Titan Rocker Switch 20A,3,normal,closed,web
HD-11249,2026-01-04T18:44:27,2026-01-06T13:44:27,Titan Rocker Switch 20A,1,normal,closed,phone
HD-11250,2026-04-17T17:27:29,2026-04-22T10:27:29,Titan Rocker Switch 30A 2-pole,1,low,closed,web
HD-11251,2025-12-02T13:27:14,2025-12-11T08:27:14,Titan Rocker Switch 20A,1,normal,closed,email
HD-11252,2026-03-21T09:54:23,2026-03-22T04:54:23,Vanguard Hydraulic Rod Seal 45x65x10,3,normal,closed,phone
HD-11253,2026-03-14T13:45:36,2026-03-16T17:45:36,Meridian Splash Goggles Smoke Tint,4,normal,closed,phone
HD-11254,2026-05-21T13:46:11,2026-05-28T19:46:11,Titan Rocker Switch 20A,3,normal,closed,web
